M74[6]	M74[7]	M74[8]	M74[9]	M74[10]	M74[11]	M74[12]	M74[13]	M74[14]	M74[15]	M74[16]	M74[17]	M74[18]	M74[19]	M74[20]	M74[21]	M74[22]	M74[23]	M74[24]	M74[25]	M74[26]	M74[27]	M74[28]	M74[29]	M74[30]	M74[31]	M74[32]	M74[33]	M74[34]	M74[35]	M74[36]	M74[37]
0.595654	0.629217	0.537433	0.758328	0.574639	0.0630143	0.318097	0.263279	0.303858	0.217003	0.00676372	0.000140693	0.00426676	0.0695986	0.0514987	0.0430135	0.0497506	0.00805959	0.00830631	0.0129944	0.00243108	0.116634	0.0115365	0.0482098	0.127244	0.0532033	0.00615737	0.00322936	0.00195587	0.208669	0.0434283	0.0434283
0.638676	0.716512	0.33746	0.527713	0.416485	0.0141087	0.227271	0.126546	0.202576	0.141968	0.000295621	0.0234497	0.00828157	0.0940742	0.0359303	0.00594656	0.0468401	0.0223355	0.105509	0.000502953	0.0614049	0.0322531	0.0940855	0.302836	0.292848	0.0925256	0.0155972	0.116588	0.00666087	0.0259466	0.00260681	0.00260681
0.643319	0.636054	0.60902	0.347355	0.227257	0.000841242	0.375889	0.179411	0.0954489	0.126832	0.00409208	0.0165502	0.050374	0.13495	0.0398889	0.0116656	0.117072	0.12996	0.140284	2.01E-05	0.112414	0.0318838	0.00263271	0.103327	0.0495079	0.120954	0.00232512	0.000702875	0.0235015	0.0518011	0.156864	0.156864
0.868071	0.294698	0.657342	0.347986	0.310972	0.0288291	0.184112	0.241466	0.0377649	0.252457	0.0201375	0.00775575	0.105687	0.152653	0.146822	0.098525	0.0662223	0.0919084	0.00483743	0.00366992	0.0228737	0.0478317	0.0773389	0.100513	0.131773	0.0356501	0.018443	0.0264932	0.0104608	0.0940905	0.0329832	0.0329832
0.48821	0.408117	0.519046	0.799316	0.195999	0.0232914	0.356699	0.0753394	0.175066	0.298065	0.0233807	0.0191001	0.0724624	0.0646947	0.120546	0.0781364	0.164739	0.134669	0.0350644	0.0443321	0.0375703	0.0103051	0.00138691	0.00327623	0.11652	0.0468798	0.00252909	0.00848004	0.0395527	0.0519575	0.00051336	0.00051336
0.504457	0.760781	0.528813	0.448461	0.415275	0.0309678	0.183821	0.117373	0.24471	0.069698	0.0120312	0.000205886	0.0109405	0.0555562	0.0655568	0.0766687	0.101018	0.299549	0.023603	0.0151503	0.0051076	0.0679444	5.91E-05	0.322636	0.161442	0.159503	0.06867	0.0160816	0.0412646	0.0288192	4.99E-05	4.99E-05
0.558853	0.573106	0.461408	0.298571	0.351671	0.17292	0.483271	0.110873	0.168979	0.104421	0.0102883	0.0116256	0.0952967	0.0122443	0.0420858	0.200125	0.070491	0.11699	0.0276388	0.000838365	0.00770488	0.163061	0.0344668	0.0164763	0.161226	0.0592491	0.103064	0.00827045	0.13646	0.0954151	0.0119082	0.0119082
0.36111	0.700046	0.290328	0.343756	0.16509	0.122356	0.49762	0.134523	0.361929	0.436418	0.00706519	0.0178037	0.00782178	0.0906657	0.118571	0.0465421	0.0355281	0.137382	0.0536074	0.0190252	8.64E-05	0.0153623	0.0139008	0.111055	0.139369	0.0644606	0.0176515	0.0110681	0.011917	0.0976468	0.00993202	0.00993202
0.503662	0.590376	0.378725	0.630875	0.330234	0.0645763	0.249603	0.202801	0.341779	0.387237	0.0174667	0.028233	0.0063155	0.129586	0.0632774	0.13939	0.0525089	0.234484	0.0905252	0.000163915	0.0606216	0.169751	0.0271534	0.0500504	0.0902235	0.305768	0.00850879	0.00386605	0.0952344	0.0305422	0.000251183	0.000251183
0.796582	0.683572	0.544899	0.702533	0.267979	0.0226538	0.285849	0.0793394	0.0912032	0.265735	0.0351282	0.000599979	0.0169035	0.0228401	0.063803	0.149952	0.102708	0.0873661	0.022559	0.00556479	0.0504203	0.0180109	0.00731356	0.209573	0.0619839	0.0575151	0.0114961	0.0843848	0.0030906	0.105027	0.0779782	0.0779782
0.566102	0.64376	0.534953	0.363997	0.212494	0.155482	0.379168	0.19913	0.421975	0.32986	0.0803309	0.0219215	0.00510604	0.0541058	0.114465	0.0309888	0.0762691	0.0555842	0.00760581	0.0129195	0.00349692	0.0735734	0.000594998	0.124724	0.027288	0.022563	0.0235918	0.191355	0.000480519	0.0306643	0.0229462	0.0229462
0.550519	0.322729	0.202109	0.486628	0.39731	0.127123	0.357364	0.0621776	0.196875	0.183581	0.0441508	0.00535682	0.0209533	0.0495781	0.0875063	0.0209326	0.0579078	0.0685855	0.0744487	0.000102956	0.017649	0.149449	0.0333404	0.221381	0.138307	0.118623	0.0010632	0.000199355	0.0217717	0.00801153	0.110399	0.110399
0.341878	0.588059	0.303735	0.379993	0.313125	0.0689473	0.450152	0.0759153	0.177261	0.449429	0.119629	0.0197142	0.0478869	0.0445432	0.262535	0.198608	0.0420186	0.179202	0.0345099	0.000429946	0.0155969	0.124172	0.000791039	0.00440897	0.193128	0.036913	0.0232525	0.0818775	0.0256797	0.000326786	0.00776976	0.00776976
0.400972	0.591031	0.297708	0.659806	0.246557	0.0645385	0.3173	0.0535219	0.312638	0.0164512	0.0206382	0.0247755	0.00644662	0.0165588	0.0513037	0.0323414	0.0606869	0.163088	0.0120411	0.0029901	0.00742814	0.0167416	0.00411247	0.00449728	0.172615	0.21849	0.0600694	0.00234535	0.100584	0.0282969	0.0618532	0.0618532
0.652634	0.720107	0.680847	0.484993	0.0537653	0.0518805	0.417788	0.242843	0.13915	0.0776099	0.0124494	0.0281991	0.00311547	0.183498	0.109897	0.158881	0.0192086	0.274004	0.0234775	0.00662197	0.0223429	0.0498229	0.0199852	0.086597	0.0911299	0.0521043	0.026403	0.0264301	0.0159677	0.105025	0.00352428	0.00352428
0.590656	0.523318	0.356011	0.561016	0.00563482	0.0238189	0.306709	0.0667828	0.199398	0.395426	0.00477091	0.000448506	0.0052856	0.0389786	0.0383499	0.142663	0.0482754	0.0103832	0.00744903	0.0179969	0.0323909	0.0517121	0.0160803	0.0187156	0.0966977	0.0272658	0.00113815	0.103022	0.0511892	0.144226	0.0189185	0.0189185
0.609301	0.417724	0.530311	0.479764	0.374231	0.0784881	0.183701	0.210807	0.346053	0.289908	0.00334747	0.0307779	0.0394809	0.0466316	0.0539453	0.121896	0.0186086	0.0930617	0.0143493	7.66E-05	0.0404547	0.124177	0.0137503	0.0433977	0.0954411	0.0801944	0.00706046	0.0022552	0.0876243	0.0357886	0.0259533	0.0259533
0.410808	0.336431	0.406156	0.257218	0.116709	0.147178	0.214012	0.177322	0.292385	0.345172	0.00366779	0.000587509	0.00546255	0.128119	0.212132	0.0362745	0.0171573	0.0624974	0.00305556	0.00524284	0.0395146	0.00400387	0.0256218	0.00394281	0.120871	0.00607704	0.00124665	0.00906284	0.246415	0.00748831	0.00835106	0.00835106
0.668519	0.594179	0.488711	0.556469	0.489386	0.0337416	0.148747	0.147254	0.109556	0.0888323	0.02401	0.00632888	0.120211	0.024946	0.0888282	0.340455	0.370043	0.149066	0.0160295	0.00927221	0.0292161	0.0470626	0.0323522	0.169639	0.0981855	0.0524924	0.057298	0.0342165	0.0591574	0.00262478	0.0587587	0.0587587
0.540002	0.35179	0.363231	0.521111	0.0802163	0.0173793	0.370306	0.305894	0.23016	0.627212	0.0606363	0.0382465	0.0386178	0.101567	0.0510623	0.198611	0.208681	0.217474	0.040207	6.36E-05	0.00298162	0.00286708	0.000180335	0.146972	0.188688	0.0708086	0.0430163	0.00296832	0.102262	0.00470031	0.023967	0.023967
0.645786	0.615122	0.608817	0.555321	0.158925	0.0147304	0.38896	0.127309	0.225265	0.277198	0.04212	0.0561419	0.0743202	0.0272178	0.0803157	0.0203055	0.199469	0.0807495	0.125306	0.00104902	0.00163142	0.0416106	0.0388426	0.0624653	0.105722	0.0406132	0.0229539	0.0159958	0.0186409	0.037776	0.0253223	0.0253223
0.686286	0.834803	0.402873	0.364986	0.304766	0.0341488	0.545099	0.114868	0.262687	0.177866	0.000299059	0.00898656	0.0156702	0.0827022	0.0719168	0.154177	0.0865995	0.0639287	0.120499	0.000706805	0.00136031	0.00301611	0.00158761	0.013907	0.169533	0.0379804	0.068745	0.00010808	0.0134835	0.00608194	0.018759	0.018759
0.360088	0.554582	0.386906	0.633853	0.46432	0.0281403	0.268225	0.127536	0.366539	0.449015	0.000299811	0.0172085	0.0389492	0.0302703	0.0549903	0.19815	0.0561146	0.11727	0.0275102	0.0063305	0.0013726	0.025449	0.0055304	0.26699	0.1537	0.0952965	0.000471405	0.0409414	0.00531081	0.0451639	0.0274507	0.0274507
0.647367	0.907084	0.646388	0.28778	0.0795478	0.0187007	0.548672	0.181295	0.12663	0.418253	0.0135304	0.0234086	0.00424138	0.0204258	0.109839	0.0630351	0.158425	0.18677	0.0506776	0.024233	0.000333018	0.052192	0.00418026	0.21336	0.0850642	0.0764001	0.00953443	0.00482045	0.0709086	0.03347	0.0418131	0.0418131
0.725578	0.389999	0.406919	0.321072	0.202723	0.0568462	0.170038	0.161588	0.207694	0.229558	0.00835891	4.07E-05	0.0688182	0.00750231	0.065821	0.00747857	0.0209687	0.233564	0.0157192	0.00332599	0.0878667	0.00140129	0.00910406	0.183631	0.195528	0.11003	0.000184354	0.000514319	0.00978466	0.0255787	0.000234168	0.000234168
0.715063	0.73107	0.299263	0.75873	0.32883	0.151088	0.262324	0.170374	0.19593	0.175841	0.0084738	0.0141711	0.00215212	0.0579674	0.231033	0.0675608	0.148847	0.103013	0.0147211	0.000517802	0.00927585	0.022636	0.00685175	0.0689176	0.109745	0.0953489	0.00213538	0.000211558	0.108404	0.0784212	0.000113096	0.000113096
0.471154	0.722901	0.492798	0.536301	0.216223	0.00495666	0.315082	0.0524894	0.1423	0.257837	0.0110462	0.000975208	0.00118805	0.0441506	0.159057	0.0538426	0.3044	0.0769008	0.122593	0.00357998	0.184773	0.0729717	0.0186264	0.220591	0.114758	0.0321861	0.065034	0.00326073	0.0418331	0.214382	0.0441748	0.0441748
0.694588	0.382846	0.329429	0.484707	0.352033	0.0271319	0.166316	0.0698467	0.299828	0.157873	0.0168306	0.007469	0.119506	0.0629389	0.245315	0.0491408	0.0324283	0.0482645	0.0488603	0.00182596	0.021752	0.0469872	0.00212264	0.0882905	0.23244	0.0352281	0.049332	0.000137434	0.00662248	0.0205655	0.00163937	0.00163937
0.671885	0.820243	0.614963	0.36643	0.0814781	0.0340599	0.25908	0.130829	0.357565	0.312627	0.0120373	0.0127518	0.0156796	0.00121778	0.139742	0.0523989	0.0197152	0.214663	0.0943309	0.0220004	0.018472	0.000117139	0.00196962	0.0878985	0.0611728	0.20793	0.00065195	0.000584094	0.217514	0.0126281	0.0124849	0.0124849
0.310337	0.644288	0.381401	0.441465	0.162747	0.0998844	0.362613	0.203304	0.0706014	0.187806	0.00505564	0.0151507	0.0465762	0.0169642	0.17519	0.0592844	0.153141	0.186596	0.0295544	0.00358977	0.0197069	0.000437188	0.00172635	0.0397469	0.253672	0.0739054	0.00113249	0.00476145	0.00176781	0.104831	0.050663	0.050663
0.474423	0.523003	0.526453	0.628676	0.134917	0.0175695	0.372563	0.139498	0.214443	0.239098	0.0065072	0.0429497	0.0203881	0.058266	0.074839	0.13709	0.0962488	0.0885816	0.056967	0.00666009	0.0988713	0.0297897	0.00270524	0.177382	0.125102	0.1607	0.0179024	0.00902811	0.0637175	0.0289858	0.087161	0.087161
0.798866	0.502456	0.396303	0.373354	0.196466	0.00559681	0.159689	0.296667	0.234386	0.196393	0.0164347	0.00651746	0.0144873	0.0653215	0.0142671	0.0171435	0.0966116	0.110443	0.0287143	0.00152949	0.0127554	0.025271	0.0977439	0.0647539	0.109356	0.0124975	0.0504469	0.137893	0.000147182	0.0155181	0.00554001	0.00554001
0.84044	0.619941	0.488856	0.51623	0.319804	0.165382	0.235951	0.165354	0.108565	0.0777824	0.0195429	0.0125532	0.0478784	0.0611174	0.0602241	0.0680901	0.131844	0.111253	0.00130615	0.0142136	0.00285559	0.0111547	0.000933042	0.0384787	0.117347	0.188447	0.00718439	0.00151629	0.175448	0.0132741	0.108773	0.108773
0.609023	0.623517	0.376542	0.434749	0.346149	0.00974117	0.19976	0.220758	0.213347	0.147021	0.00744329	0.0440349	0.389462	0.0598506	0.113429	0.0587923	0.10769	0.102142	0.0123038	0.0808743	0.100788	0.0163244	0.117926	0.209974	0.109842	0.0909122	0.00364266	0.062421	0.0400092	0.029764	0.0379532	0.0379532
0.415416	0.343533	0.322033	0.491225	0.104821	0.184901	0.328603	0.182181	0.255247	0.252454	0.0158293	0.000263106	0.0315284	0.126847	0.0553042	0.102328	0.01847	0.0949533	0.0126159	0.0272247	0.0054372	0.105848	0.0305534	0.117109	0.278368	0.129264	0.184117	0.0247517	0.0416916	0.0122038	0.0055042	0.0055042
0.792891	0.518467	0.51217	0.646479	0.221008	0.0692897	0.308378	0.186919	0.154956	0.190825	0.0202583	0.00349538	0.000571666	0.054166	0.0744655	0.189642	0.0223539	0.0437248	0.0603967	0.00218768	0.0022293	0.103097	0.000116017	0.0218783	0.234068	0.0881809	0.00416112	0.00356662	0.0141548	0.0217972	0.0527017	0.0527017
0.729625	0.625619	0.622014	0.456506	0.092064	0.0915579	0.492909	0.429609	0.112128	0.467128	0.00299516	0.0131198	0.218172	0.0649323	0.142224	0.0556113	0.091126	0.00227704	0.0241681	0.0474661	0.0678812	0.0312876	0.0256373	0.0349789	0.227896	0.0962639	0.0204298	0.000390326	0.00354347	0.0873298	0.0559716	0.0559716
0.421167	0.741407	0.47008	0.4959	0.156887	0.0383796	0.455755	0.279905	0.306918	0.283929	0.00846824	0.0192895	0.000217089	0.0366125	0.0408432	0.0692043	0.0702666	0.142393	0.177004	0.115291	0.00663203	0.0496873	0.0235657	0.0479224	0.210524	0.0468965	0.0197646	0.00550006	0.0681745	0.0353388	0.050035	0.050035
0.596344	0.710526	0.434424	0.651212	0.245413	0.0735868	0.19409	0.294202	0.459892	0.283788	0.0164492	0.00492701	0.0196395	0.0662571	0.108661	0.0211812	0.0674676	0.107708	0.0485378	0.000126727	0.000470722	0.0454652	0.0460848	0.0789884	0.061878	0.0698345	0.00727965	0.00308967	0.0172987	0.118244	0.000904443	0.000904443
0.633359	0.619038	0.412262	0.377341	0.304675	0.00526919	0.0715994	0.15896	0.212289	0.383904	0.015204	0.00516624	0.00236312	0.0241253	0.140911	0.0721665	0.0913836	0.127437	0.0194966	0.000355495	0.00119283	0.0161065	0.000756757	0.112148	0.256547	0.124513	0.0695052	0.0794641	0.00415786	0.210729	0.00943124	0.00943124
0.280763	0.519827	0.463136	0.529863	0.279454	0.0337824	0.416674	0.123559	0.188566	0.295266	0.0118224	0.0248035	0.187196	0.0898493	0.156159	0.170128	0.0195955	0.220279	0.0152608	0.00379834	0.0515625	0.0421249	0.07372	0.162178	0.252638	0.0605975	0.000533701	0.0217235	0.0152464	0.0240634	0.0105958	0.0105958
0.31765	0.909793	0.273076	0.485175	0.0999358	0.133682	0.369311	0.237592	0.157192	0.0472345	0.0143254	0.00322589	0.162372	0.0997621	0.198873	0.108354	0.132593	0.0574764	0.00510813	7.52E-05	0.0157468	0.0103336	0.0170271	0.0466707	0.108417	0.102986	0.0106273	0.019842	0.0687701	0.091182	0.0614039	0.0614039
0.366138	0.610736	0.416719	0.291115	0.204229	0.0563214	0.364963	0.328235	0.220612	0.239543	0.0248154	0.0155395	0.0800125	0.0367199	0.174167	0.124049	0.0873571	0.172912	0.119712	0.000555553	0.0214338	0.036445	0.0117086	0.186252	0.176124	0.0956195	0.00527713	0.000301745	0.00294076	0.163262	0.0345943	0.0345943
0.772685	0.722081	0.548788	0.493401	0.186172	0.0274526	0.348005	0.132785	0.240338	0.109755	0.0125947	0.00567946	0.0083604	0.0813585	0.147609	0.247076	0.0239684	0.0780825	0.0954529	0.00262468	0.00381319	0.0695247	0.0549447	0.030189	0.190359	0.0324595	0.000327382	0.000199594	0.0128451	0.0554235	9.22E-05	9.22E-05
0.380094	0.55808	0.344801	0.790299	0.255318	0.0291322	0.459618	0.133728	0.0594588	0.250126	0.000416635	0.00726106	0.0678653	0.111022	0.156047	0.0171106	0.117008	0.0179893	0.00635923	0.00550924	0.00127637	0.0399432	0.0272261	0.392175	0.129894	0.0439549	0.0431352	0.0289369	0.00444831	0.0939066	0.0412397	0.0412397
0.420436	0.465912	0.497881	0.397559	0.203757	0.0197503	0.523835	0.134982	0.242525	0.11223	0.0604068	0.0845899	0.0925519	0.0132123	0.04521	0.0571348	0.0724252	0.0872544	0.0363914	0.00144121	0.0444398	0.0362016	0.000202633	0.0268944	0.110187	0.105468	0.0158532	0.0194565	0.0914679	0.0544664	0.101691	0.101691
0.421983	0.628783	0.463193	0.569869	0.308274	0.0246419	0.58239	0.0610005	0.154597	0.0861633	0.00541809	0.0163541	0.0165507	0.089198	0.060171	0.137256	0.123694	0.162495	0.0684149	0.000765558	0.00319961	0.0158618	0.0300873	0.0907748	0.110509	0.0830091	0.0537072	0.00887454	0.16136	0.035571	0.00476866	0.00476866
0.718162	0.34754	0.603236	0.392596	0.276446	0.155345	0.465422	0.153785	0.421794	0.410656	0.032362	0.0167442	0.000949204	0.0485455	0.165276	0.0373532	0.207956	0.0693749	0.211359	0.000112488	0.0324856	0.0265681	0.00394179	0.115457	0.0495439	0.0139753	0.0302335	0.0023743	0.00404628	0.16591	0.00440139	0.00440139
0.490836	0.757401	0.540921	0.374971	0.137596	0.0587922	0.37731	0.249713	0.283729	0.210341	0.0148783	0.0382121	0.0200866	0.0290402	0.129987	0.0202598	0.0142452	0.256479	0.221217	0.000952892	0.0342431	0.00717556	0.0705814	0.0862865	0.0812479	0.0481439	0.00495809	0.0255734	0.0169155	0.000580363	0.0991278	0.0991278
0.295018	0.574863	0.335212	0.326351	0.234718	0.184649	0.121837	0.0434818	0.150309	0.215929	0.0405681	0.00299003	0.0645917	0.00332966	0.0434764	0.18182	0.151962	0.151931	0.0411832	8.06E-05	0.00257686	0.0569683	0.00392181	0.0651873	0.169402	0.0715493	0.0096916	0.0018259	0.110442	0.0651907	0.0164187	0.0164187
0.229508	0.505687	0.43291	0.310953	0.357365	0.00149503	0.37295	0.530471	0.200825	0.0995331	0.0188423	0.000732079	0.0766536	0.0171356	0.0814773	0.0325065	0.0645554	0.118	0.0806099	0.0810489	0.00857061	0.00581217	0.00250418	0.0803833	0.30322	0.228121	0.0423901	0.0243384	0.052495	0.0831427	0.0415078	0.0415078
0.812713	0.803494	0.313722	0.460804	0.309373	0.0204521	0.407835	0.170238	0.398021	0.128022	0.0108802	0.00127452	0.10466	0.0993804	0.306261	0.237061	0.0802085	0.208427	0.0846812	0.00369961	0.0231556	0.014263	0.00165012	0.256053	0.184212	0.0623422	0.000221743	0.000588841	0.245389	0.0657241	0.0622622	0.0622622
0.643254	0.577601	0.397932	0.390718	0.339392	0.119172	0.216344	0.147079	0.424813	0.179157	0.0295533	0.00550033	0.0030048	0.0609091	0.0345341	0.175362	0.0867273	0.0424281	0.00300428	0.00242698	0.191199	0.12954	0.0349109	0.0109776	0.0420285	0.0676638	0.0032694	0.0164302	0.0471778	0.000212801	0.0886205	0.0886205
0.853965	0.246167	0.275465	0.420226	0.256159	0.00787109	0.327612	0.0775756	0.366312	0.104988	0.0108659	0.00102092	0.0702969	0.0288859	0.150511	0.00156405	0.0626592	0.210916	0.0178885	0.000429288	0.0179428	0.000489135	0.00697001	0.0791452	0.237429	0.00681232	0.0033666	0.0230173	0.0184506	0.159786	0.0571695	0.0571695
0.565394	0.465509	0.393425	0.636276	0.299471	0.0482026	0.149191	0.44508	0.152371	0.326104	0.00267607	0.000668774	0.0111338	0.0400814	0.236051	0.020584	0.129578	0.124396	0.0423549	0.0052037	0.0540257	0.00980177	0.03707	0.101617	0.186811	0.0399721	0.00271408	0.000180344	0.00069115	0.00997093	0.0316555	0.0316555
0.682043	0.730448	0.34973	0.441544	0.121127	0.00216825	0.471289	0.157986	0.112585	0.434869	0.00445099	0.0379935	0.0064572	0.0900893	0.330829	0.136984	0.0207623	0.260706	0.00801245	0.0066984	0.000866963	0.0545548	0.0314782	0.0977577	0.0843989	0.0444009	0.0169065	0.0717169	0.123614	0.035705	0.0491934	0.0491934
0.476528	0.771115	0.632053	0.339864	0.154723	0.0904985	0.332428	0.355715	0.151236	0.125461	0.0504031	0.0639386	0.00182836	0.146977	0.124169	0.0541272	0.0474067	0.105515	0.0650814	0.00731776	0.000313034	0.0758636	0.0289849	0.3662	0.173111	0.0894612	0.00773743	0.00182603	0.0372994	0.000224094	0.0341726	0.0341726
0.751357	0.486573	0.326702	0.40701	0.265195	0.0458521	0.235189	0.190757	0.149474	0.387559	0.00761545	0.00109451	0.060623	0.0360114	0.195539	0.0844412	0.091323	0.0376102	0.151478	0.0104513	0.0885067	0.0342413	0.0129232	0.0563646	0.0530276	0.0265047	0.010422	0.187817	0.136712	0.000867017	0.177936	0.177936
0.740023	0.340002	0.138738	0.256997	0.177823	0.0113078	0.349283	0.281439	0.049634	0.262876	0.0104827	0.00923365	0.0684124	0.0083904	0.138683	0.105413	0.130713	0.195829	0.0866517	0.0019541	0.0446166	0.0219724	0.000152957	0.0732585	0.0820838	0.0503156	0.000806962	9.59E-05	0.0300896	0.021489	0.0104169	0.0104169
0.647535	0.763784	0.30294	0.257679	0.420478	0.0281893	0.426475	0.342981	0.130375	0.18617	0.0156794	0.00434035	0.0105876	0.118758	0.143047	0.0415249	0.109571	0.086782	0.0109318	0.00417739	0.108521	0.0190979	0.000106484	0.176493	0.135897	0.0291811	0.000495491	0.0319455	0.0212115	0.0166897	0.00284896	0.00284896
0.71913	0.697963	0.375219	0.564894	0.198161	0.00656965	0.356488	0.0351639	0.0784978	0.287053	0.0163602	0.0108739	0.000188732	0.0241816	0.118758	0.035494	0.106242	0.209533	0.0784231	0.00087529	0.0267811	0.0333836	0.0367571	0.102585	0.356774	0.15337	0.0340995	0.00121591	0.0138297	0.0223798	0.00441716	0.00441716
0.916282	0.732425	0.539189	0.517552	0.342681	0.0704173	0.221114	0.470691	0.11257	0.392196	0.000584968	0.101237	0.00585266	0.072583	0.311197	0.0326135	0.000454277	0.159684	0.0860145	0.0063874	0.0042094	0.00409752	0.000166554	0.0775111	0.149067	0.161806	0.0027104	0.00469079	0.0391314	0.0339575	0.0679632	0.0679632
0.498627	0.742729	0.344538	0.414742	0.160358	0.0130857	0.358098	0.305936	0.327691	0.225496	0.00816954	0.0026428	0.0225231	0.0753626	0.0729558	0.138363	0.0654651	0.0626595	0.0268642	0.000506529	0.0022416	0.0323618	0.0519286	0.112593	0.150204	0.203252	0.000145805	0.00104907	0.0429098	0.126425	0.0429991	0.0429991
0.715166	0.584567	0.306907	0.530191	0.051762	0.0600292	0.195895	0.0683045	0.144392	0.181834	0.01383	0.000586127	0.0643213	0.0925385	0.0367236	0.00843678	0.128912	0.0707131	0.0404196	0.00666993	0.00105436	0.0329072	0.0151054	0.116899	0.0957617	0.0760186	0.0095584	0.00017519	0.0121295	0.110434	0.0225456	0.0225456
0.68582	0.822322	0.342262	0.242292	0.246678	0.0647874	0.46582	0.259621	0.0798827	0.161761	0.047432	0.0524969	0.00372039	0.00665239	0.303265	0.0106871	0.221801	0.0904255	0.0262532	0.0105117	0.00484718	0.0101013	0.00768676	0.0461757	0.196799	0.164397	0.0220428	0.0306092	0.0220924	0.00514203	0.00687441	0.00687441
0.641783	0.657129	0.39188	0.329957	0.305948	0.0917229	0.41432	0.327497	0.0804237	0.12028	0.0308967	0.012371	0.192784	0.0194721	0.307889	0.0561238	0.0945203	0.0255133	0.00399582	0.0020603	0.228338	0.00306796	0.0211128	0.349876	0.207958	0.103766	0.00417816	0.0390897	0.0069614	0.139332	0.0904859	0.0904859
0.661386	0.787613	0.55948	0.63861	0.21918	0.031918	0.0804247	0.10722	0.219021	0.161574	0.00158185	0.0186552	0.0051741	0.0700961	0.0303616	0.123263	0.0431619	0.0402275	0.0652813	0.000128399	0.0165451	0.176415	0.00101428	0.143393	0.0863318	0.126711	0.00290249	0.00207973	0.0362884	0.0970995	0.146409	0.146409
0.412262	0.581715	0.464081	0.469277	0.428311	0.179203	0.155919	0.144763	0.167577	0.151502	0.0318878	0.0147562	0.0439197	0.010833	0.00669717	0.273973	0.10217	0.0977068	0.000556229	0.00269868	0.00656309	0.20858	0.0117548	0.271709	0.104977	0.0237524	0.0286759	0.00803106	0.00906866	0.00364545	0.0174658	0.0174658
0.666955	0.614206	0.622417	0.384624	0.299688	0.0102767	0.462626	0.409194	0.251985	0.215026	0.0128943	5.16E-05	0.0321071	0.0485937	0.204768	0.131963	0.0104571	0.241122	0.212791	0.0023996	0.00530275	0.229609	0.00825476	0.108903	0.0732049	0.18624	0.0165812	0.0426693	0.0302309	0.00301568	0.0838267	0.0838267
